Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
627;Glacier de Corbassière;B83-03;366;1969-10-16;00:00:00;1970-10-15;00:00:00;589062.00;92921.00;2650.00;364.00;None;None;None;0.40;35.12;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
626;Glacier de Corbassière;B83-03;366;1969-10-16;00:00:00;1970-10-15;00:00:00;589145.00;92966.00;2655.00;364.00;None;None;None;0.80;38.13;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
626;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589145.00;92966.00;2655.00;356.00;None;None;None;-1.70;44.84;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
624;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589312.00;93057.00;2655.00;356.00;None;None;None;-1.00;47.71;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
623;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589392.00;93101.00;2650.00;356.00;None;None;None;-0.50;48.02;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
622;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589494.00;93157.00;2650.00;356.00;None;None;None;-0.40;47.20;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
621;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589577.00;93202.00;2650.00;356.00;None;None;None;-2.50;44.63;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
620;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589670.00;93253.00;2640.00;356.00;None;None;None;0.80;40.32;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
725;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;588273.00;94207.00;2470.00;356.00;None;None;None;-0.50;21.34;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
724;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;588357.00;94231.00;2460.00;356.00;None;None;None;-0.80;32.83;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
723;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;588450.00;94257.00;2460.00;356.00;None;None;None;-1.80;37.45;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
722;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;588554.00;94287.00;2470.00;356.00;None;None;None;-2.50;40.22;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
721;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;588650.00;94315.00;2475.00;356.00;None;None;None;-1.50;39.50;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
720;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;588736.00;94339.00;2470.00;356.00;None;None;None;-1.40;31.09;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
627;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589062.00;92921.00;2650.00;356.00;None;None;None;-1.30;41.04;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
625;Glacier de Corbassière;B83-03;366;1970-10-15;00:00:00;1971-10-06;00:00:00;589230.00;93012.00;2655.00;356.00;None;None;None;-0.80;46.89;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
670;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589150.00;93650.00;2620.00;336.00;None;None;None;-1.40;38.81;None;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
725;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;588273.00;94207.00;2470.00;336.00;None;None;None;0.30;20.76;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
724;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;588357.00;94231.00;2460.00;336.00;None;None;None;0.40;31.20;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
723;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;588450.00;94257.00;2460.00;336.00;None;None;None;1.10;35.98;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
722;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;588554.00;94287.00;2470.00;336.00;None;None;None;-1.10;39.13;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
721;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;588650.00;94315.00;2475.00;336.00;None;None;None;0.10;39.35;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
720;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;588736.00;94339.00;2470.00;336.00;None;None;None;0.00;33.48;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
627;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589062.00;92921.00;2650.00;336.00;None;None;None;0.70;39.13;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
626;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589145.00;92966.00;2655.00;336.00;None;None;None;0.80;42.94;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
625;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589230.00;93012.00;2655.00;336.00;None;None;None;0.40;44.68;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
624;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589312.00;93057.00;2655.00;336.00;None;None;None;0.80;45.66;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
623;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589392.00;93101.00;2650.00;336.00;None;None;None;0.70;45.66;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
622;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589494.00;93157.00;2650.00;336.00;None;None;None;0.90;44.35;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
621;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589577.00;93202.00;2650.00;336.00;None;None;None;1.00;42.40;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
620;Glacier de Corbassière;B83-03;366;1971-10-06;00:00:00;1972-09-06;00:00:00;589670.00;93253.00;2640.00;336.00;None;None;None;0.40;37.07;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
626;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589145.00;92966.00;2655.00;362.00;None;None;None;0.30;40.96;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
627;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589062.00;92921.00;2650.00;362.00;None;None;None;-1.60;37.63;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
670;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589150.00;93650.00;2620.00;362.00;None;None;None;0.00;37.63;None;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
720;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;588736.00;94339.00;2470.00;362.00;None;None;None;1.60;34.51;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
620;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589670.00;93253.00;2640.00;362.00;None;None;None;-0.10;34.51;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
725;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;588273.00;94207.00;2470.00;362.00;None;None;None;0.40;21.69;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
724;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;588357.00;94231.00;2460.00;362.00;None;None;None;0.50;31.58;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
723;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;588450.00;94257.00;2460.00;362.00;None;None;None;3.80;36.83;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
722;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;588554.00;94287.00;2470.00;362.00;None;None;None;0.10;40.06;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
721;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;588650.00;94315.00;2475.00;362.00;None;None;None;0.50;40.66;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
621;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589577.00;93202.00;2650.00;362.00;None;None;None;1.50;39.35;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
622;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589494.00;93157.00;2650.00;362.00;None;None;None;0.20;42.28;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
624;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589312.00;93057.00;2655.00;362.00;None;None;None;0.20;43.69;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
623;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589392.00;93101.00;2650.00;362.00;None;None;None;0.40;43.49;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
625;Glacier de Corbassière;B83-03;366;1972-09-06;00:00:00;1973-09-03;00:00:00;589230.00;93012.00;2655.00;362.00;None;None;None;0.10;42.88;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
723;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;588450.00;94257.00;2460.00;359.00;None;None;None;-3.20;33.27;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
720;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;588736.00;94339.00;2470.00;359.00;None;None;None;0.30;31.84;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
670;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589150.00;93650.00;2620.00;359.00;None;None;None;-1.30;30.73;None;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
627;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589062.00;92921.00;2650.00;359.00;None;None;None;1.20;37.14;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
626;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589145.00;92966.00;2655.00;359.00;None;None;None;-0.30;39.98;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
625;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589230.00;93012.00;2655.00;359.00;None;None;None;-0.10;41.21;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
624;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589312.00;93057.00;2655.00;359.00;None;None;None;0.10;41.82;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
623;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589392.00;93101.00;2650.00;359.00;None;None;None;0.20;41.82;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
622;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589494.00;93157.00;2650.00;359.00;None;None;None;0.30;40.39;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
621;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589577.00;93202.00;2650.00;359.00;None;None;None;0.50;37.85;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
620;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;589670.00;93253.00;2640.00;359.00;None;None;None;1.00;31.84;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
721;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;588650.00;94315.00;2475.00;359.00;None;None;None;0.10;36.93;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
722;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;588554.00;94287.00;2470.00;359.00;None;None;None;0.30;36.63;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
724;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;588357.00;94231.00;2460.00;359.00;None;None;None;-0.30;28.08;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
725;Glacier de Corbassière;B83-03;366;1973-09-03;00:00:00;1974-08-28;00:00:00;588273.00;94207.00;2470.00;359.00;None;None;None;-1.30;19.33;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
620;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589670.00;93253.00;2640.00;376.00;None;None;None;0.50;31.47;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
621;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589577.00;93202.00;2650.00;376.00;None;None;None;0.60;37.40;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
622;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589494.00;93157.00;2650.00;376.00;None;None;None;0.80;40.80;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
623;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589392.00;93101.00;2650.00;376.00;None;None;None;0.20;43.03;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
624;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589312.00;93057.00;2655.00;376.00;None;None;None;0.60;43.03;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
625;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589230.00;93012.00;2655.00;376.00;None;None;None;0.30;42.16;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
626;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589145.00;92966.00;2655.00;376.00;None;None;None;0.40;40.41;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
627;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589062.00;92921.00;2650.00;376.00;None;None;None;0.30;37.20;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
670;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;589150.00;93650.00;2620.00;376.00;None;None;None;-0.10;33.42;None;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
720;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;588736.00;94339.00;2470.00;376.00;None;None;None;1.00;33.81;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
721;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;588650.00;94315.00;2475.00;376.00;None;None;None;0.00;38.86;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
722;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;588554.00;94287.00;2470.00;376.00;None;None;None;0.40;37.88;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
723;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;588450.00;94257.00;2460.00;376.00;None;None;None;0.20;34.00;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
724;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;588357.00;94231.00;2460.00;376.00;None;None;None;0.40;29.43;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
725;Glacier de Corbassière;B83-03;366;1974-08-28;00:00:00;1975-09-08;00:00:00;588273.00;94207.00;2470.00;376.00;None;None;None;0.10;19.43;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
624;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;589312.00;93057.00;2655.00;367.00;None;None;None;-1.20;42.00;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
725;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;588273.00;94207.00;2470.00;367.00;None;None;None;-2.00;16.52;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
724;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;588357.00;94231.00;2460.00;367.00;None;None;None;-2.10;27.97;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
723;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;588450.00;94257.00;2460.00;367.00;None;None;None;-1.80;33.34;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
722;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;588554.00;94287.00;2470.00;367.00;None;None;None;-1.20;35.93;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
721;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;588650.00;94315.00;2475.00;367.00;None;None;None;-1.40;36.62;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
720;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;588736.00;94339.00;2470.00;367.00;None;None;None;-2.00;32.35;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
670;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;589150.00;93650.00;2620.00;367.00;None;None;None;-1.20;35.33;None;stake;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
627;Glacier de Corbassière;B83-03;366;1975-09-08;00:00:00;1976-09-09;00:00:00;589062.00;92921.00;2650.00;367.00;None;None;None;-1.10;37.12;None;stone/flag;theodolite / tachymeter  (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;;
