stake_name,glacier_name,SGI_ID,WGMS_ID,date_from,time_from,date_to,time_to,latitude_from,longitude_from,altitude_from,d_t,d_x,d_y,d_z,ablation_m,velocity_xy,velocity_z
725,Glacier de Corbassière,B83-03,366,2000-08-29,12:00:00,2001-09-12,13:20:00,588260.81,94203.74,2484.27,379.0,-1.74,8.12,0.16,-2.89,8.0,0.15
621,Glacier de Corbassière,B83-03,366,2000-08-29,12:00:00,2001-09-12,08:15:00,589576.62,93202.8,2656.26,379.0,-12.04,23.33,0.89,-0.57,25.31,0.86
623,Glacier de Corbassière,B83-03,366,2000-08-29,12:00:00,2001-09-12,08:20:00,589391.93,93102.16,2656.92,379.0,-16.02,28.64,1.5,-0.3,31.64,1.45
625,Glacier de Corbassière,B83-03,366,2000-08-29,12:00:00,2001-09-12,08:25:00,589231.12,93011.14,2661.92,379.0,-17.18,28.07,0.61,-0.5,31.72,0.59
721,Glacier de Corbassière,B83-03,366,2000-08-29,12:00:00,2001-09-12,13:00:00,588650.35,94314.91,2487.98,379.0,-9.2,20.37,-0.66,-1.13,21.54,-0.64
1623,Glacier de Corbassière,B83-03,366,2001-09-12,08:22:00,2002-09-07,08:40:00,589392.81,93100.74,2656.62,360.0,-14.47,25.62,0.9,-1.02,29.85,0.91
1621,Glacier de Corbassière,B83-03,366,2001-09-12,08:17:00,2002-09-07,08:30:00,589577.56,93202.35,2655.69,360.0,-10.44,20.23,0.57,-1.17,23.1,0.58
1625,Glacier de Corbassière,B83-03,366,2001-09-12,08:27:00,2002-09-07,08:50:00,589228.57,93011.27,2661.43,360.0,-15.6,24.92,-0.04,-1.24,29.83,-0.04
1721,Glacier de Corbassière,B83-03,366,2001-09-12,13:03:00,2002-09-07,12:25:00,588650.64,94315.15,2486.86,360.0,-8.66,18.72,-0.9,-2.29,20.93,-0.91
1723,Glacier de Corbassière,B83-03,366,2001-09-12,13:13:00,2002-09-07,12:40:00,588451.5,94258.14,2474.51,360.0,-7.02,16.6,0.55,-2.42,18.29,0.56
1725,Glacier de Corbassière,B83-03,366,2001-09-12,13:23:00,2002-09-07,13:00:00,588261.19,94203.26,2481.38,360.0,-1.85,6.92,-0.26,-3.24,7.27,-0.26
2725,Glacier de Corbassière,B83-03,366,2002-09-07,13:02:00,2003-09-05,11:10:00,588263.6,94203.77,2478.14,363.0,-1.46,6.39,-0.95,-3.55,6.6,-0.96
2623,Glacier de Corbassière,B83-03,366,2002-09-07,08:42:00,2003-09-04,18:30:00,589394.09,93100.72,2655.59,362.0,-15.61,27.34,1.14,-2.01,31.73,1.15
2621,Glacier de Corbassière,B83-03,366,2002-09-07,08:32:00,2003-09-04,17:45:00,589577.51,93201.4,2654.52,362.0,-10.8,21.74,0.39,-4.81,24.47,0.39
2625,Glacier de Corbassière,B83-03,366,2002-09-07,08:52:00,2003-09-04,19:10:00,589230.43,93011.98,2660.18,362.0,-16.83,30.58,0.09,-2.65,35.18,0.09
2721,Glacier de Corbassière,B83-03,366,2002-09-07,12:28:00,2003-09-05,09:55:00,588650.5,94314.93,2484.57,363.0,-9.88,19.66,-1.85,-4.04,22.15,-1.86
2723,Glacier de Corbassière,B83-03,366,2002-09-07,12:42:00,2003-09-05,10:35:00,588451.72,94256.5,2472.08,363.0,-7.85,16.18,0.03,-4.19,18.1,0.03
3623,Glacier de Corbassière,B83-03,366,2003-09-04,18:35:00,2004-09-08,16:05:00,589394.34,93099.02,2653.58,370.0,-13.36,23.6,1.11,-1.02,26.78,1.1
3621,Glacier de Corbassière,B83-03,366,2003-09-04,17:50:00,2004-09-08,15:45:00,589528.4,93173.63,2649.71,370.0,-10.79,20.62,1.16,1.05,22.98,1.15
3625,Glacier de Corbassière,B83-03,366,2003-09-04,19:15:00,2004-09-08,16:30:00,589230.12,93015.64,2657.53,370.0,-14.43,23.1,0.38,-0.8,26.89,0.38
3723,Glacier de Corbassière,B83-03,366,2003-09-05,10:40:00,2004-09-08,12:10:00,588452.27,94257.27,2467.89,369.0,-6.17,14.26,0.37,-2.95,15.38,0.37
3670,Glacier de Corbassière,B83-03,366,2003-09-05,08:55:00,2004-09-08,15:10:00,589134.02,93632.93,2626.82,369.0,-15.32,18.15,0.34,-2.56,23.49,0.34
3725,Glacier de Corbassière,B83-03,366,2003-09-05,11:20:00,2004-09-08,13:00:00,588273.76,94204.77,2474.59,369.0,-1.54,6.43,0.01,-2.82,6.54,0.01
4725,Glacier de Corbassière,B83-03,366,2004-09-08,13:30:00,2005-09-01,10:00:00,588273.29,94206.21,2471.78,358.0,-1.55,5.34,0.02,-3.32,5.67,0.02
4621,Glacier de Corbassière,B83-03,366,2004-09-08,16:00:00,2005-08-31,16:40:00,589577.67,93201.59,2650.76,357.0,-6.98,13.81,0.85,-1.59,15.83,0.87
4623,Glacier de Corbassière,B83-03,366,2004-09-08,16:20:00,2005-08-31,17:15:00,589391.17,93100.52,2652.56,357.0,-11.21,19.82,0.92,-1.76,23.3,0.94
4625,Glacier de Corbassière,B83-03,366,2004-09-08,17:00:00,2005-08-31,17:40:00,589230.06,93011.62,2656.73,357.0,-12.3,19.83,0.35,-2.12,23.87,0.36
4670,Glacier de Corbassière,B83-03,366,2004-09-08,15:30:00,2005-08-31,18:25:00,589148.08,93649.12,2624.25,357.0,-12.27,15.01,-0.1,-3.23,19.83,-0.1
4721,Glacier de Corbassière,B83-03,366,2004-09-08,12:45:00,2005-09-01,08:45:00,588649.95,94315.01,2478.26,358.0,-6.89,14.73,-0.58,-3.49,16.6,-0.59
4723,Glacier de Corbassière,B83-03,366,2004-09-08,12:55:00,2005-09-01,09:40:00,588450.25,94257.95,2464.94,358.0,-5.57,12.34,0.68,-3.07,13.82,0.69
5623,Glacier de Corbassière,B83-03,366,2005-08-31,17:20:00,2006-09-06,15:30:00,589386.26,93099.54,2650.8,371.0,-11.92,21.47,1.15,-0.91,24.18,1.13
5621,Glacier de Corbassière,B83-03,366,2005-08-31,16:45:00,2006-09-06,15:00:00,589577.53,93201.6,2649.16,371.0,-7.32,14.47,0.99,-1.65,15.97,0.97
5625,Glacier de Corbassière,B83-03,366,2005-08-31,17:45:00,2006-09-06,16:20:00,589229.75,93012.45,2654.61,371.0,-13.14,21.44,0.43,-1.4,24.76,0.42
5670,Glacier de Corbassière,B83-03,366,2005-08-31,18:30:00,2006-09-06,17:00:00,589148.23,93648.86,2621.03,371.0,-12.55,15.57,-0.38,-2.41,19.69,-0.37
5721,Glacier de Corbassière,B83-03,366,2005-09-01,08:50:00,2006-09-07,09:10:00,588650.74,94313.78,2474.77,371.0,-6.54,14.08,-0.79,-3.56,15.28,-0.78
5725,Glacier de Corbassière,B83-03,366,2005-09-01,10:05:00,2006-09-07,10:05:00,588272.65,94206.78,2468.46,371.0,-1.29,4.71,-0.71,-3.34,4.81,-0.7
5723,Glacier de Corbassière,B83-03,366,2005-09-01,09:45:00,2006-09-07,09:45:00,588450.96,94254.43,2461.87,371.0,-5.47,10.07,0.26,-4.08,11.28,0.26
6625,Glacier de Corbassière,B83-03,366,2006-09-06,16:15:00,2007-09-03,14:35:00,589232.38,93015.39,2653.21,362.0,-11.86,19.33,0.47,-1.28,22.89,0.47
6621,Glacier de Corbassière,B83-03,366,2006-09-06,15:10:00,2007-09-03,13:45:00,589577.73,93202.35,2647.51,362.0,-6.55,12.38,0.89,-2.01,14.14,0.9
6623,Glacier de Corbassière,B83-03,366,2006-09-06,15:40:00,2007-09-03,14:10:00,589385.41,93097.12,2649.89,362.0,-10.59,19.14,1.14,-1.52,22.08,1.15
6670,Glacier de Corbassière,B83-03,366,2006-09-06,17:10:00,2007-09-03,16:00:00,589148.55,93648.43,2618.62,362.0,-11.41,13.62,0.02,-2.94,17.93,0.02
6723,Glacier de Corbassière,B83-03,366,2006-09-07,09:45:00,2007-09-04,07:47:00,588452.81,94256.99,2457.79,362.0,-4.33,10.1,0.24,-4.38,11.09,0.24
6721,Glacier de Corbassière,B83-03,366,2006-09-07,09:00:00,2007-09-04,07:37:00,588651.68,94314.91,2471.21,362.0,-5.45,11.76,-0.4,-4.99,13.08,-0.4
6725,Glacier de Corbassière,B83-03,366,2006-09-07,10:15:00,2007-09-04,08:36:00,588272.99,94206.22,2465.12,362.0,-1.03,3.84,0.03,-4.31,4.01,0.03
7625,Glacier de Corbassière,B83-03,366,2007-09-03,14:40:00,2008-09-08,13:50:00,589229.94,93011.49,2651.93,371.0,-11.8,19.13,0.12,-2.67,22.13,0.12
7621,Glacier de Corbassière,B83-03,366,2007-09-03,13:45:00,2008-09-08,13:00:00,589575.26,93204.33,2645.5,371.0,-6.45,12.38,0.9,-2.31,13.74,0.89
7623,Glacier de Corbassière,B83-03,366,2007-09-03,14:15:00,2008-09-08,13:30:00,589386.55,93096.84,2648.37,371.0,-10.6,19.05,0.91,-2.54,21.46,0.9
7670,Glacier de Corbassière,B83-03,366,2007-09-03,15:55:00,2008-09-08,14:35:00,589152.57,93650.43,2615.68,371.0,-10.71,13.52,0.04,-4.16,16.99,0.04
7723,Glacier de Corbassière,B83-03,366,2007-09-04,07:50:00,2008-09-09,08:00:00,588451.74,94257.69,2453.41,370.0,-4.0,9.3,0.05,-4.75,9.99,0.05
7721,Glacier de Corbassière,B83-03,366,2007-09-04,07:35:00,2008-09-09,07:00:00,588651.6,94321.7,2466.22,370.0,-5.8,11.02,-0.47,-3.28,12.29,-0.46
7725,Glacier de Corbassière,B83-03,366,2007-09-04,08:40:00,2008-09-09,08:30:00,588278.19,94203.03,2461.2,370.0,-0.74,3.37,-0.41,-4.19,3.41,-0.4
8625,Glacier de Corbassière,B83-03,366,2008-09-08,13:50:00,2009-09-07,14:25:00,589231.4,93012.63,2649.26,364.0,-10.35,17.12,0.35,-2.33,20.07,0.35
8621,Glacier de Corbassière,B83-03,366,2008-09-08,13:00:00,2009-09-07,13:27:00,589578.38,93202.82,2643.19,364.0,-5.48,10.8,0.82,-2.12,12.15,0.82
8623,Glacier de Corbassière,B83-03,366,2008-09-08,13:55:00,2009-09-07,14:04:00,589388.03,93095.16,2646.03,364.0,-9.64,17.67,0.84,-3.11,20.2,0.84
8670,Glacier de Corbassière,B83-03,366,2008-09-08,14:35:00,2009-09-07,15:17:00,589151.34,93653.28,2611.52,364.0,-9.32,11.91,0.32,-3.16,15.18,0.32
8723,Glacier de Corbassière,B83-03,366,2008-09-09,08:00:00,2009-09-08,08:00:00,588454.28,94257.76,2448.66,364.0,-4.27,8.02,0.07,-4.44,9.12,0.07
8721,Glacier de Corbassière,B83-03,366,2008-09-09,07:00:00,2009-09-08,07:27:00,588654.18,94315.78,2462.93,364.0,-5.12,9.88,-0.5,-4.26,11.17,-0.5
8725,Glacier de Corbassière,B83-03,366,2008-09-09,08:30:00,2009-09-08,08:37:00,588279.04,94208.76,2456.53,364.0,-0.45,2.74,-0.18,-4.03,2.79,-0.18
9621,Glacier de Corbassière,B83-03,366,2009-09-07,13:30:00,2010-09-01,12:38:00,589579.7,93203.21,2641.07,359.0,-5.05,9.82,0.67,-2.07,11.24,0.68
9623,Glacier de Corbassière,B83-03,366,2009-09-07,14:08:00,2010-09-01,13:01:00,589394.01,93102.56,2642.92,359.0,-8.91,16.07,0.64,-0.1,18.7,0.65
9625,Glacier de Corbassière,B83-03,366,2009-09-07,14:30:00,2010-09-01,13:15:00,589230.8,93014.2,2646.93,359.0,-9.79,15.7,0.17,-1.62,18.83,0.17
9670,Glacier de Corbassière,B83-03,366,2009-09-07,15:15:00,2010-09-01,13:53:00,589153.2,93654.7,2608.37,359.0,-8.53,10.81,0.34,-2.42,14.01,0.35
9725,Glacier de Corbassière,B83-03,366,2009-09-08,08:35:00,2010-09-02,08:28:00,588278.6,94208.3,2452.5,359.0,-0.08,1.99,-0.27,-4.1,2.03,-0.27
9721,Glacier de Corbassière,B83-03,366,2009-09-08,07:25:00,2010-09-02,07:28:00,588655.54,94315.87,2458.68,359.0,-4.47,8.23,-0.38,-4.06,9.52,-0.39
9723,Glacier de Corbassière,B83-03,366,2009-09-08,08:04:00,2010-09-02,07:50:00,588455.07,94257.72,2444.22,359.0,-3.72,6.43,-0.13,-4.85,7.55,-0.13
10670,Glacier de Corbassière,B83-03,366,2010-09-01,13:50:00,2011-08-30,14:10:00,589151.52,93649.58,2605.95,363.0,-8.11,10.57,0.15,-3.95,13.41,0.15
10621,Glacier de Corbassière,B83-03,366,2010-09-01,12:35:00,2011-08-30,12:20:00,589579.57,93203.15,2639.01,363.0,-4.83,9.56,0.54,-3.26,10.78,0.54
10623,Glacier de Corbassière,B83-03,366,2010-09-01,12:58:00,2011-08-30,12:35:00,589391.9,93100.31,2642.82,363.0,-6.73,16.76,-1.05,-4.35,18.17,-1.06
10625,Glacier de Corbassière,B83-03,366,2010-09-01,13:21:00,2011-08-30,13:10:00,589234.54,93011.4,2645.31,363.0,-9.65,16.21,0.07,-3.34,18.98,0.07
10723,Glacier de Corbassière,B83-03,366,2010-09-02,07:53:00,2011-08-31,08:00:00,588446.89,94257.19,2439.36,363.0,-3.4,5.65,-0.37,-5.42,6.63,-0.37
10721,Glacier de Corbassière,B83-03,366,2010-09-02,07:25:00,2011-08-31,07:40:00,588655.82,94316.7,2454.62,363.0,-4.22,7.29,-0.6,-4.86,8.48,-0.6
10725,Glacier de Corbassière,B83-03,366,2010-09-02,08:25:00,2011-08-31,08:15:00,588281.42,94209.2,2448.4,363.0,-0.14,1.62,-0.31,-5.14,1.64,-0.31
11625,Glacier de Corbassière,B83-03,366,2011-08-30,13:50:00,2012-09-17,13:32:00,589231.12,93013.67,2641.97,384.0,-9.94,16.38,0.19,-2.87,18.22,0.18
11621,Glacier de Corbassière,B83-03,366,2011-08-30,13:45:00,2012-09-17,12:52:00,589579.5,93203.44,2635.75,384.0,-4.9,9.36,0.65,-3.05,10.05,0.62
11623,Glacier de Corbassière,B83-03,366,2011-08-30,13:40:00,2012-09-17,13:12:00,589392.64,93100.99,2638.47,384.0,-8.66,15.92,0.7,-3.17,17.24,0.67
11670,Glacier de Corbassière,B83-03,366,2011-08-30,14:20:00,2012-09-17,14:02:00,589150.78,93647.33,2602.0,384.0,-7.99,10.48,0.32,-3.73,12.53,0.3
11723,Glacier de Corbassière,B83-03,366,2011-08-31,08:30:00,2012-09-18,08:22:00,588447.64,94254.23,2433.95,384.0,-3.18,5.34,-0.47,-5.59,5.91,-0.45
11721,Glacier de Corbassière,B83-03,366,2011-08-31,07:55:00,2012-09-18,08:02:00,588667.0,94278.79,2456.3,384.0,-4.77,4.55,-0.11,-4.86,6.27,-0.1
11725,Glacier de Corbassière,B83-03,366,2011-08-31,08:45:00,2012-09-18,08:47:00,588281.48,94208.57,2443.26,384.0,0.06,1.53,-0.67,-4.58,1.46,-0.64
12625,Glacier de Corbassière,B83-03,366,2012-09-17,13:30:00,2013-09-25,14:05:00,589231.86,93012.64,2639.09,373.0,-9.45,15.6,0.33,-1.4,17.86,0.32
12621,Glacier de Corbassière,B83-03,366,2012-09-17,12:50:00,2013-09-25,13:05:00,589580.31,93203.79,2632.7,373.0,-4.67,8.98,0.82,-1.61,9.91,0.8
12623,Glacier de Corbassière,B83-03,366,2012-09-17,13:10:00,2013-09-25,13:40:00,589393.38,93101.77,2635.3,373.0,-8.05,15.44,0.83,-1.76,17.05,0.81
12670,Glacier de Corbassière,B83-03,366,2012-09-17,14:00:00,2013-09-25,15:05:00,589152.55,93647.74,2598.27,373.0,-7.55,9.86,0.61,-2.41,12.16,0.6
12723,Glacier de Corbassière,B83-03,366,2012-09-18,08:20:00,2013-09-26,08:10:00,588448.76,94254.27,2428.36,373.0,-2.58,4.38,-0.18,-4.48,4.98,-0.18
12721,Glacier de Corbassière,B83-03,366,2012-09-18,08:00:00,2013-09-26,07:45:00,588659.69,94268.88,2450.79,373.0,-3.99,6.41,0.11,-4.86,7.39,0.11
12725,Glacier de Corbassière,B83-03,366,2012-09-18,08:45:00,2013-09-26,08:38:00,588281.44,94208.74,2438.68,373.0,-0.01,1.14,-0.39,-4.03,1.12,-0.38
13670,Glacier de Corbassière,B83-03,366,2013-09-25,15:00:00,2014-09-08,15:35:00,589152.88,93648.56,2595.86,348.0,-7.15,9.07,0.71,-2.09,12.12,0.75
13621,Glacier de Corbassière,B83-03,366,2013-09-25,13:00:00,2014-09-08,12:45:00,589579.87,93203.27,2631.09,348.0,-4.76,8.66,0.49,-1.81,10.37,0.51
13623,Glacier de Corbassière,B83-03,366,2013-09-25,13:45:00,2014-09-08,13:35:00,589394.28,93101.72,2633.54,348.0,-7.44,14.26,0.64,-1.86,16.88,0.67
13625,Glacier de Corbassière,B83-03,366,2013-09-25,14:10:00,2014-09-08,14:15:00,589231.67,93012.85,2637.7,348.0,-8.3,14.4,0.3,-1.37,17.44,0.31
13723,Glacier de Corbassière,B83-03,366,2013-09-26,08:05:00,2014-09-09,08:20:00,588452.78,94254.65,2423.88,348.0,-2.47,3.55,-0.16,-3.46,4.54,-0.17
13722,Glacier de Corbassière,B83-03,366,2013-09-26,07:35:00,2014-09-09,07:25:00,588563.16,94290.25,2434.28,348.0,-3.2,4.63,0.14,-3.47,5.91,0.15
13725,Glacier de Corbassière,B83-03,366,2013-09-26,08:35:00,2014-09-09,09:15:00,588298.04,94214.15,2434.65,348.0,-0.13,1.21,-0.39,-2.85,1.28,-0.41
14625,Glacier de Corbassière,B83-03,366,2014-09-08,14:25:00,2015-09-08,14:54:00,589232.51,93013.8,2636.32,365.0,-9.54,15.5,0.21,-3.53,18.21,0.21
14621,Glacier de Corbassière,B83-03,366,2014-09-08,12:40:00,2015-09-08,13:33:00,589581.45,93204.43,2629.28,365.0,-5.04,9.4,0.55,-4.03,10.67,0.55
14623,Glacier de Corbassière,B83-03,366,2014-09-08,13:45:00,2015-09-08,14:12:00,589394.2,93102.26,2631.68,365.0,-8.25,15.58,0.67,-3.25,17.64,0.67
14670,Glacier de Corbassière,B83-03,366,2014-09-08,15:30:00,2015-09-08,15:44:00,589152.21,93649.15,2593.76,365.0,-7.44,9.58,0.53,-5.57,12.14,0.53
14723,Glacier de Corbassière,B83-03,366,2014-09-09,08:25:00,2015-09-09,08:22:00,588455.89,94252.96,2420.41,365.0,-3.47,3.0,-4.94,-10.19,4.59,-4.94
14722,Glacier de Corbassière,B83-03,366,2014-09-09,07:20:00,2015-09-09,09:06:00,588563.45,94289.7,2430.81,365.0,-4.09,3.82,-0.71,-6.92,5.6,-0.71
14725,Glacier de Corbassière,B83-03,366,2014-09-09,09:10:00,2015-09-09,07:46:00,588294.79,94212.23,2431.8,365.0,0.58,0.57,-0.47,-4.45,0.81,-0.47
15625,Glacier de Corbassière,B83-03,366,2015-09-08,14:54:00,2016-09-13,16:03:00,589230.76,93012.18,2632.79,371.0,-8.3,14.24,0.18,-1.76,16.23,0.18
15621,Glacier de Corbassière,B83-03,366,2015-09-08,13:35:00,2016-09-13,15:15:00,589577.14,93202.09,2625.25,371.0,-4.28,7.99,0.32,-2.45,8.92,0.31
15623,Glacier de Corbassière,B83-03,366,2015-09-08,14:11:00,2016-09-13,15:43:00,589392.04,93099.16,2628.89,371.0,-7.11,14.07,0.66,-2.12,15.52,0.65
15670,Glacier de Corbassière,B83-03,366,2015-09-08,15:42:00,2016-09-13,16:40:00,589150.07,93651.46,2589.24,371.0,-6.35,8.46,0.94,-2.12,10.41,0.93
15725,Glacier de Corbassière,B83-03,366,2015-09-09,07:47:00,2016-09-14,09:55:00,588297.34,94212.45,2427.29,371.0,-0.93,1.25,1.69,-1.75,1.53,1.66
15722,Glacier de Corbassière,B83-03,366,2015-09-09,09:05:00,2016-09-14,07:59:00,588556.5,94285.14,2423.9,371.0,-4.6,3.79,-0.59,-5.11,5.87,-0.58
15723,Glacier de Corbassière,B83-03,366,2015-09-09,08:22:00,2016-09-14,08:39:00,588451.47,94254.57,2409.69,371.0,-2.53,3.34,-2.56,-6.37,4.13,-2.52
16623,Glacier de Corbassière,B83-03,366,2016-09-13,15:46:00,2017-09-21,15:59:00,589391.96,93100.91,2626.47,373.0,-7.3,14.04,0.7,-3.19,15.5,0.69
16670,Glacier de Corbassière,B83-03,366,2016-09-13,16:35:00,2017-09-21,16:52:00,589150.68,93650.26,2587.12,373.0,-6.54,7.71,0.96,-4.18,9.9,0.94
16625,Glacier de Corbassière,B83-03,366,2016-09-13,16:00:00,2017-09-21,16:15:00,589229.34,93011.91,2631.03,373.0,-8.76,14.73,0.24,-3.18,16.78,0.24
16621,Glacier de Corbassière,B83-03,366,2016-09-13,15:20:00,2017-09-21,15:35:00,589577.1,93201.68,2622.85,373.0,-4.33,7.94,0.46,-3.51,8.86,0.45
16721,Glacier de Corbassière,B83-03,366,2016-09-14,08:07:00,2017-09-22,09:55:00,588648.61,94310.85,2423.41,373.0,-3.71,3.72,-0.69,-6.58,5.14,-0.68
16725,Glacier de Corbassière,B83-03,366,2016-09-14,09:52:00,2017-09-22,08:49:00,588313.66,94213.35,2424.01,373.0,0.03,1.41,-0.47,-0.22,1.38,-0.46
16723,Glacier de Corbassière,B83-03,366,2016-09-14,08:37:00,2017-09-22,09:26:00,588449.07,94256.81,2403.11,373.0,-2.2,3.72,-5.13,-10.7,4.23,-5.02
17625,Glacier de Corbassière,B83-03,366,2017-09-21,16:12:00,2018-09-17,14:56:00,589230.02,93012.02,2627.85,361.0,-7.86,13.72,0.16,-2.24,16.0,0.16
17621,Glacier de Corbassière,B83-03,366,2017-09-21,15:34:00,2018-09-17,14:05:00,589577.39,93201.91,2619.29,361.0,-4.35,7.46,0.44,-3.16,8.74,0.45
17670,Glacier de Corbassière,B83-03,366,2017-09-21,17:09:00,2018-09-17,15:23:00,589155.1,93650.81,2583.06,361.0,-5.91,7.71,0.76,-3.49,9.83,0.77
17623,Glacier de Corbassière,B83-03,366,2017-09-21,15:57:00,2018-09-17,14:33:00,589392.04,93100.88,2623.28,361.0,-6.85,13.03,0.73,-2.84,14.9,0.74
17723,Glacier de Corbassière,B83-03,366,2017-09-22,09:44:00,2018-09-18,07:44:00,588455.8,94259.02,2392.83,361.0,-2.97,2.5,-3.94,-6.66,3.93,-3.99
17721,Glacier de Corbassière,B83-03,366,2017-09-22,09:54:00,2018-09-18,07:19:00,588650.73,94314.59,2416.48,361.0,-3.28,3.49,-0.86,-6.99,4.85,-0.87
17725,Glacier de Corbassière,B83-03,366,2017-09-22,09:15:00,2018-09-18,08:09:00,588320.63,94216.99,2418.71,361.0,1.49,0.59,-1.31,-4.61,1.62,-1.33
18623,Glacier de Corbassière,B83-03,366,2018-09-17,14:32:00,2019-09-27,14:52:00,589389.97,93100.44,2620.91,375.0,-5.7,11.66,0.78,-2.7,12.64,0.76
18621,Glacier de Corbassière,B83-03,366,2018-09-17,14:04:00,2019-09-27,14:24:00,589576.7,93201.63,2616.13,375.0,-3.16,6.42,0.63,-3.07,6.97,0.61
18670,Glacier de Corbassière,B83-03,366,2018-09-17,15:25:00,2019-09-27,15:45:00,589151.83,93645.53,2579.9,375.0,-6.33,5.21,0.91,-3.5,7.99,0.89
18625,Glacier de Corbassière,B83-03,366,2018-09-17,14:55:00,2019-09-27,15:11:00,589230.62,93006.84,2625.6,375.0,-6.88,12.07,0.38,-3.23,13.53,0.37
18721,Glacier de Corbassière,B83-03,366,2018-09-18,07:18:00,2019-09-28,07:36:00,588651.57,94310.69,2410.28,375.0,-4.03,2.78,-1.38,-6.89,4.77,-1.34
18723,Glacier de Corbassière,B83-03,366,2018-09-18,07:43:00,2019-09-28,08:17:00,588459.59,94256.74,2387.0,375.0,-2.62,3.06,-5.26,-8.35,3.92,-5.12
18725,Glacier de Corbassière,B83-03,366,2018-09-18,08:35:00,2019-09-28,09:07:00,588324.81,94197.81,2416.71,375.0,-0.1,0.75,0.29,,0.74,0.28
19623,Glacier de Corbassière,B83-03,366,2019-09-27,14:49:00,2020-09-08,12:56:00,589386.54,93100.2,2618.24,347.0,-5.64,10.82,0.77,-2.28,12.85,0.81
19625,Glacier de Corbassière,B83-03,366,2019-09-27,15:09:00,2020-09-08,13:15:00,589227.54,93009.4,2622.6,347.0,-6.62,10.94,0.31,-2.44,13.46,0.33
19621,Glacier de Corbassière,B83-03,366,2019-09-27,14:27:00,2020-09-08,12:34:00,589575.89,93202.21,2613.02,347.0,-3.54,5.99,0.56,-2.75,7.33,0.59
19721,Glacier de Corbassière,B83-03,366,2019-09-28,07:40:00,2020-09-09,07:22:00,588648.55,94310.09,2402.68,347.0,-2.24,2.09,-1.49,-6.93,3.22,-1.57
19725,Glacier de Corbassière,B83-03,366,2019-09-28,09:23:00,2020-09-09,08:50:00,588328.56,94194.16,2411.88,347.0,0.04,1.99,-3.86,-4.15,2.1,-4.06
19723,Glacier de Corbassière,B83-03,366,2019-09-28,08:22:00,2020-09-09,08:04:00,588460.14,94258.25,2376.74,347.0,-2.28,2.36,-2.81,-7.12,3.45,-2.96
20621,Glacier de Corbassière,B83-03,366,2020-09-08,12:36:00,2021-09-14,13:24:00,589580.65,93203.95,2610.91,371.0,-3.47,6.3,0.64,-2.75,7.08,0.63
20675,Glacier de Corbassière,B83-03,366,2020-09-08,14:49:00,2021-09-14,14:44:00,588806.5,93401.33,2571.57,371.0,-4.08,3.98,0.2,-2.75,5.61,0.2
20673,Glacier de Corbassière,B83-03,366,2020-09-08,14:25:00,2021-09-14,15:08:00,588946.49,93511.74,2571.95,371.0,-4.82,5.82,0.95,-3.0,7.44,0.94
20670,Glacier de Corbassière,B83-03,366,2020-09-08,14:01:00,2021-09-14,15:29:00,589147.12,93647.19,2572.7,371.0,-4.3,6.13,0.79,-2.99,7.37,0.78
20625,Glacier de Corbassière,B83-03,366,2020-09-08,13:17:00,2021-09-14,14:21:00,589225.13,93010.24,2620.09,371.0,-6.57,12.01,0.57,-2.18,13.48,0.56
20623,Glacier de Corbassière,B83-03,366,2020-09-08,12:58:00,2021-09-14,13:55:00,589390.87,93098.28,2616.01,371.0,-5.57,11.7,0.78,-2.32,12.76,0.77
20723,Glacier de Corbassière,B83-03,366,2020-09-09,08:07:00,2021-09-15,08:06:00,588446.5,94251.17,2371.0,371.0,-0.11,2.29,-2.82,-5.05,2.26,-2.78
20721,Glacier de Corbassière,B83-03,366,2020-09-09,07:26:00,2021-09-15,07:29:00,588654.79,94312.25,2396.28,371.0,-2.16,2.13,-0.63,-6.05,2.99,-0.62
21623,Glacier de Corbassière,B83-03,366,2021-09-14,14:00:00,2022-09-01,14:25:00,589383.41,93099.07,2613.67,352.0,-5.47,11.11,0.74,-4.14,12.85,0.77
21621,Glacier de Corbassière,B83-03,366,2021-09-14,13:28:00,2022-09-01,14:05:00,589580.79,93204.67,2608.02,352.0,-3.01,5.71,0.13,-4.04,6.7,0.13
21625,Glacier de Corbassière,B83-03,366,2021-09-14,14:19:00,2022-09-01,14:46:00,589234.71,93015.86,2617.87,352.0,-6.55,11.36,0.15,-4.29,13.61,0.16
21675,Glacier de Corbassière,B83-03,366,2021-09-14,14:46:00,2022-09-01,15:12:00,588808.25,93403.64,2568.28,352.0,-3.63,3.65,0.37,-5.56,5.34,0.38
21673,Glacier de Corbassière,B83-03,366,2021-09-14,15:05:00,2022-09-01,15:32:00,588950.0,93500.02,2568.66,352.0,-4.72,5.19,0.89,-4.47,7.28,0.92
21670,Glacier de Corbassière,B83-03,366,2021-09-14,15:25:00,2022-09-01,15:56:00,589143.27,93645.32,2569.84,352.0,-4.21,5.76,0.94,-4.71,7.4,0.98
21721,Glacier de Corbassière,B83-03,366,2021-09-15,07:33:00,2022-09-02,10:03:00,588655.82,94312.44,2390.35,352.0,-1.0,0.58,1.8,,1.2,1.87
22623,Glacier de Corbassière,B83-03,366,2022-09-01,14:23:00,2023-09-12,13:05:00,589385.54,93101.51,2609.42,376.0,-5.93,11.05,0.59,-4.04,12.18,0.57
